Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
0.155,0.264,-0.367,-2.111,-2.328
2.476,337.549,0.503,2.576,-0.624
0.324,-6.1,-0.926,-1.921,-0.164
-1.384,6.46,0.43,-0.171,-0.361
1.67,2.749,0.801,-1.485,8.568
0.111,1.225,-1.858,-1.123,-0.313
0.562,0.484,-0.408,0.024,0.991
-0.794,-1.897,-0.133,-0.323,5.162
-0.251,-0.027,-2.262,3.032,2.658
2.628,-0.001,-0.235,0.431,0.125
1.008,0.123,0.445,0.547,-0.463
1.944,0.851,-0.439,-0.551,-1.806
-0.152,-0.962,3.35,1.752,3.973
-1.55,0.596,-2.956,-0.176,-0.651
3.918,-0.098,0.925,-6.533,-0.728
0.418,-0.019,-2.847,1.449,0.001
-0.902,1.719,0.342,0.005,-0.031
0.362,-29.319,-4.135,-0.071,-0.462
-0.932,-1.533,2.452,-0.217,-0.042
-86.838,-0.972,0.416,-0.019,-0.049
-6.64,1.03,0.217,0.758,13.911
-0.278,10.626,-1.687,-0.518,-0.574
0.919,-0.585,-2.519,25.578,0.528
-1.025,-0.891,0.801,-3.496,2.852
-0.397,-0.108,-0.985,-0.418,1.924
-1.016,-0.331,0.905,-1.822,-32.652
-0.215,-1.126,0.408,-0.758,-0.143
-3.669,-1.362,0.502,-2.018,-0.272
0.133,3.833,-3.872,-0.011,-3.716
0.808,1.369,-1.048,-0.692,0.565
0.885,0.769,-0.238,-2.037,-139.448
1.139,-1.21,-1.184,-1.588,1.292
-0.714,-2.047,9.332,-7.486,-1.346
-1.951,0.352,62.681,0.825,0.162
-0.603,4.32,-3.768,0.478,-1.349
0.468,0.063,0.439,-0.382,-1.39
0.994,-0.486,0.444,-0.152,-2.278
-0.332,-1.886,-3.083,-1.668,5.25
0.513,0.571,-0.126,0.151,-0.874
2.864,0.435,-0.865,0.604,-0.012
-0.847,-0.503,-2.203,0.135,0.911
1.008,-0.15,-0.395,0.745,-0.406
0.029,-0.163,0.64,0.223,-0.049
-0.241,-2.784,0.077,0.904,1.146
-1.246,-0.33,-0.311,1.061,0.639
-0.245,-0.373,-1.807,0.722,-710.332
0.332,0.008,-8.289,-2.29,-0.091
0.028,-2.538,2.333,-0.027,35.346
-0.567,1.024,5.281,-7.854,-0.437
-0.443,0.275,-1.007,-1.469,-2.912
-0.112,34.136,-1.554,3.88,1.032
-0.728,0.029,0.781,-0.414,-0.906
0.1,-1.126,0.277,2.279,-0.254
-1.565,0.078,0.214,-2.974,0.928
-0.322,-1.088,0.578,0.826,1.278
