Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
-57.599,-27.093,155.559,-165.038,141.879
-41.421,-112.068,110.434,-168.164,153.774
-47.637,-49.85,163.872,-202.261,187.516
-56.167,41.929,153.703,-199.375,192.722
-61.576,-60.743,164.419,-160.65,186.109
-54.404,-26.878,194.197,-152.538,198.961
-53.281,-75.626,207.177,-181.641,187.699
-55.834,-40.001,147.183,-180.814,183.642
-57.855,-95.371,105.226,-189.848,224.329
-56.796,-39.095,180.021,-154.784,218.252
-61.349,-55.91,207.065,-183.118,185.18
-55.79,-75.184,235.033,-184.316,178.76
-46.441,-11.078,185.81,-185.427,174.041
-50.703,-98.063,106.303,-171.755,230.145
-40.613,-82.657,174.028,-198.426,198.174
-57.48,-61.316,130.958,-162.653,217.138
-49.833,14.876,144.591,-191.126,183.828
-54.673,-7.113,164.935,-188.585,180.239
-58.42,-83.509,125.324,-146.865,187.616
-63.845,-56.86,181.574,-179.885,212.534
-50.757,-21.356,147.576,-220.658,187.473
-54.212,-49.561,192.861,-238.526,193.719
-68.01,16.713,180.328,-174.087,171.514
-59.704,16.872,129.239,-208.765,173.347
-48.951,-12.287,177.28,-181.259,152.095
-56.614,-48.547,113.904,-190.55,204.953
-61.637,-139.843,205.985,-243.431,177.187
-57.721,-34.015,213.509,-172.708,172.154
-58.11,-76.596,191.142,-214.376,183.554
-51.605,-21.575,194.28,-181.832,196.392
-56.138,-72.896,143.738,-181.517,209.717
-56.351,-70.466,264.731,-174.728,212.855
-48.855,-62.767,216.095,-180.305,189.14
-48.642,-42.895,116.698,-215.652,200.133
-59.798,-34.657,175.386,-191.942,179.26
-55.96,-80.337,146.894,-169.663,226.119
-50.572,-50.29,187.464,-143.068,169.444
-46.573,-15.583,194.972,-192.982,231.348
-51.365,-49.509,179.165,-181.025,140.227
-59.921,-36.012,90.99,-172.626,205.603
-47.565,-44.272,196.775,-148.44,179.785
-45.915,33.371,138.665,-185.903,238.362
-45.955,39.283,198.786,-209.775,201.17
-55.74,-91.926,180.2,-183.452,181.837
-51.536,-66.361,110.882,-178.142,210.013
-57.368,-10.629,159.716,-195.235,209.62
-53.061,-23.25,196.42,-186.444,226.979
-63.876,-54.959,151.283,-196.718,150.919
-51.46,-84.257,168.568,-164.746,204.987
-59.053,-63.285,183.457,-192.104,145.066
-50.466,-37.448,183.118,-180.215,209.816
-58.18,-19.646,199.85,-197.504,220.455
-61.42,-67.843,133.053,-173.233,177.88
-58.607,-31.756,165.069,-184.865,197.654
-52.822,38.362,137.549,-183.109,167.455
-52.436,-49.553,176.527,-184.304,207.67
-37.083,-26.14,139.134,-208.418,163.12
-47.247,-31.377,166.547,-184.848,159.901
-61.702,-82.683,153.749,-177.54,227.764
-59.7,-77.975,188.913,-200.604,176.057
-54.544,1.736,179.688,-176.522,216.325
-56.798,17.328,218.147,-196.457,198.792
-54.319,-55.758,133.791,-176.213,173.384
-53.562,-92.87,176.126,-196.804,131.69
-57.504,-47.122,223.945,-137.842,119.275
-48.658,-5.446,98.114,-181.525,225.648
-47.803,-42.231,256.691,-151.068,186.335
-54.229,-50.196,198.056,-189.27,161.344
-54.342,16.872,178.086,-159.387,201.464
-52.481,-47.781,179.841,-181.062,201.718
-40.772,-58.837,158.147,-230.035,199.699
-57.28,-30.479,186.053,-201.511,181.954
-66.117,-48.629,218.272,-169.467,187.768
-40.703,-99.124,225.935,-182.476,147.028
-58.637,-64.839,169.804,-188.435,177.017
-55.407,-8.021,196.651,-163.564,184.675
-54.035,-31.699,224.736,-174.543,164.777
-63.028,-34.695,118.906,-181.623,162.727
-54.473,-45.48,164.447,-176.677,149.885
-52.74,-67.986,129.121,-160.542,206.528
-51.209,-81.382,183.63,-236.794,178.412
-51.832,-65.815,163.981,-184.72,173.761
-58.051,-40.187,255.026,-125.84,174.013
-58.676,-23.485,148.891,-190.153,203.597
-47.547,-31.708,140.846,-200.403,176.015
-59.386,-5.959,206.61,-168.07,208.553
-56.744,-52.49,213.106,-162.967,233.564
-51.189,-73.243,159.408,-180.337,169.386
-67.507,12.101,175.99,-168.215,169.981
-48.82,-14.942,167.257,-205.662,235.394
-56.302,-58.032,183.321,-231.343,175.697
-58.145,-66.878,130.259,-159.126,165.523
-58.246,-78.716,203.677,-204.355,199.007
-54.81,-52.809,153.123,-199.684,167.97
-48.773,-108.023,125.618,-163.594,208.489
-47.956,-48.695,140.365,-180.101,189.349
-62.903,-15.564,184.2,-171.12,184.885
-47.768,-58.697,177.556,-151.877,232.211
-54.698,-71.685,229.156,-172.97,227.956
-48.623,-46.172,226.461,-139.342,196.619
-57.274,-3.099,189.988,-176.289,197.891
-44.142,-79.798,180.881,-186.922,174.505
-59.162,-40.955,187.988,-158.174,193.763
-63.828,-62.135,117.271,-170.217,170.983
-54.442,-105.386,169.678,-205.115,172.793
-48.767,-35.837,180.49,-143.311,202.392
-59.033,-120.998,168.881,-189.562,181.467
-54.735,-19.004,141.77,-181.754,207.518
-54.07,-118.487,145.931,-241.296,190.994
-47.363,-33.336,196.737,-177.557,180.528
-54.681,-8.811,181.763,-172.072,243.893
-54.843,-49.547,114.542,-182.641,182.152
-54.039,-44.283,161.745,-184.271,192.494
-56.916,-65.712,174.35,-179.876,154.656
-57.54,-57.781,195.565,-176.093,229.02
-43.701,-42.328,212.504,-194.422,206.389
-59.145,-52.919,180.45,-184.259,193.298
-55.424,-15.014,162.567,-179.11,176.66
-51.432,-57.853,206.186,-174.223,192.948
-56.641,-13.862,168.882,-174.819,179.516
-54.52,-20.657,161.519,-196.561,188.866
-51.824,-13.941,143.581,-162.644,199.414
-45.144,-66.559,158.146,-161.853,167.154
-65.376,-10.559,202.029,-153.295,163.311
-50.183,-73.861,218.703,-197.715,195.56
-60.189,-55.629,104.882,-198.019,120.486
-61.604,-51.991,155.747,-148.836,203.321
-61.232,-16.504,232.7,-149.76,196.156
-56.683,-34.873,178.221,-199.528,167.103
-61.91,36.366,182.869,-171.34,217.006
-47.489,-27.417,222.545,-172.879,150.939
-53.987,-59.113,151.628,-206.611,156.584
-56.994,-67.172,200.502,-209.754,206.134
-55.443,-77.665,172.917,-202.653,202.027
-57.493,-10.374,144.289,-206.299,209.402
-52.307,-18.598,175.981,-184.64,165.705
-47.118,-46.347,213.326,-238.722,170.62
-52.062,-60.84,193.51,-195.305,189.149
-46.499,-58.542,212.8,-169.888,157.354
-58.658,-72.585,167.616,-160.803,237.119
-43.517,-35.61,133.419,-204.537,167.552
-58.247,-44.335,124.183,-197.883,163.951
-51.264,-62.426,157.851,-160.671,229.891
-62.835,-68.869,212.772,-213.476,190.075
-57.794,-36.864,143.277,-213.846,186.243
