Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
215.697,-145.453,196.039,104.407,9.687
204.761,-166.938,181.8,116.975,-2.783
161.814,-140.737,191.328,103.796,-3.563
181.619,-154.971,195.894,111.895,-10.152
187.606,-155.123,158.179,100.578,-3.05
159.431,-129.472,209.465,105.285,-18.085
194.094,-157.079,196.043,104.284,4.747
204.785,-166.86,187.512,95.786,10.318
202.438,-148.295,190.811,105.3,9.661
157.833,-160.038,219.828,115.247,-30.727
183.814,-141.388,197.679,101.404,-5.748
203.752,-133.337,200.463,118.07,-13.186
181.95,-144.543,195.725,94.664,-3.25
167.874,-141.197,207.373,90.636,-25.913
178.644,-151.819,188.703,87.583,11.08
199.089,-166.934,136.407,105.431,-11.047
223.644,-173.449,169.744,122.528,-11.78
198.839,-157.61,222.425,98.568,-1.301
191.104,-155.999,133.725,111.026,31.175
201.672,-139.255,173.761,92.249,4.116
225.815,-151.556,191.694,103.769,5.477
189.208,-150.901,158.547,106.822,11.914
219.405,-170.407,181.717,123.001,3.739
182.941,-167.554,168.505,92.415,1.553
214.473,-147.504,187.231,122.773,-29.074
193.632,-162.412,205.111,102.353,15.341
178.499,-155.766,174.15,125.603,-4.38
189.186,-168.836,186.534,103.565,-6.489
208.342,-178.035,207.446,101.888,-1.007
171.808,-147.67,183.07,100.032,3.889
182.56,-119.453,197.131,96.003,7.335
201.016,-178.505,204.757,118.739,0.132
186.093,-160.069,200.626,126.842,-4.576
185.751,-152.944,211.628,113.536,15.013
195.86,-158.295,192.412,114.14,2.554
178.263,-146.415,184.127,118.735,-12.548
211.871,-161.177,161.73,90.858,4.876
181.081,-165.634,225.147,86.933,-27.6
167.737,-170.387,174.283,107.595,3.274
196.584,-141.096,160.747,113.609,0.597
171.181,-155.162,155.419,112.162,-14.989
171.836,-137.408,189.784,97.676,13.954
175.853,-173.374,189.376,124.588,-1.805
199.398,-157.079,204.313,114.456,-18.904
192.542,-148.689,184.726,106.3,3.402
190.405,-151.877,228.072,107.619,-11.343
199.474,-184.339,194.17,106.681,13.137
202.844,-150.538,148.684,110.084,-13.539
168.41,-159.852,196.514,108.887,-12.545
191.027,-156.558,202.984,97.573,-19.651
180.2,-148.492,190.463,121.908,-1.558
179.846,-155.767,189.178,99.768,27.597
194.817,-161.042,159.815,110.927,14.025
195.813,-165.255,212.757,93.68,10.511
196.446,-145.784,178.932,112.037,2.559
180.625,-173.037,185.468,104.452,12.79
175.06,-170.274,197.071,91.829,14.611
166.945,-159.175,236.135,97.712,-14.98
187.718,-143.498,185.064,102.334,-0.266
178.641,-160.262,151.561,116.157,10.312
184.419,-150.34,227.874,112.685,2.644
198.446,-146.634,169.037,99.336,0.367
171.076,-155.604,195.54,117.881,-14.279
174.413,-152.388,146.216,108.729,-4.001
179.332,-161.261,112.353,105.711,25.683
191.055,-156.823,212.658,106.983,20.691
184.102,-156.652,186.18,115.764,8.74
204.233,-171.62,205.785,122.147,2.571
222.645,-164.046,210.15,106.308,0.949
170.331,-139.973,190.363,121.754,-5.101
204.021,-138.894,203.285,76.506,-10.16
171.228,-138.978,162.456,99.272,11.528
207.724,-178.338,178.534,107.615,7.081
193.032,-159.523,182.723,111.353,-0.742
195.219,-146.206,166.272,110.785,11.596
184.824,-140.706,219.061,112.108,2.608
190.982,-164.339,201.371,111.949,-1.189
184.35,-172.005,204.688,109.101,-11.489
219.785,-146.232,166.495,90.371,48.979
182.991,-158.465,190.028,103.026,31.213
