Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
0.405,-1.259,-0.17,-2.897,1.497
0.756,1.776,-0.26,2.74,-1.713
0.383,24.042,1.045,-1.092,1.533
-3.199,-0.345,22.979,0.265,-1.514
-2.148,-0.375,-0.688,0.153,-8.857
-20.452,-0.054,0.892,0.27,1.52
-3.511,1.023,0.403,0.782,0.049
-0.268,4.886,-0.514,-0.28,-0.546
-0.433,-0.838,-2.115,0.13,2.047
0.459,0.227,-2.756,6.263,0.884
-0.96,-2.49,-1.647,2.898,0.919
2.159,0.717,-1.152,0.329,-0.473
0.513,-2.073,-5.824,-4.225,-0.174
-0.395,-0.399,2.907,0.645,0.773
0.412,-0.199,0.755,3.038,-1.027
1.426,4.891,-1.958,0.637,-0.149
5.88,-3.387,0.401,0.754,3.418
4.228,-5.945,-0.777,1.814,0.766
1.24,-2.505,0.509,-1.509,6.119
-14.225,-0.312,-2.193,1.667,0.476
0.672,-0.578,1.231,10.532,-0.478
0.115,-0.508,-0.598,0.164,2.231
-0.093,0.431,0.753,-2.915,0.196
-0.739,-0.515,2.477,3.895,-0.784
1.164,4.208,-3.537,-1.818,-0.108
-0.287,2.701,2.148,-0.415,-0.402
0.302,-0.72,4.639,-10.393,-21.224
5.691,-0.139,-0.651,3.112,2.079
0.108,-0.248,0.861,-6.025,-0.2
1.854,0.021,-1.552,0.513,1.121
0.456,1.036,-11.977,0.193,-0.893
-0.29,-0.146,-1.177,-3.593,-2.386
0.996,-0.213,-47.888,0.978,-0.654
-0.217,-0.463,2.519,0.229,-3.311
-0.966,-0.115,-6.745,1.293,-0.538
-1.304,-0.72,-1.409,0.342,1.231
0.284,0.958,3.39,2.097,1.258
-0.637,29.295,-0.081,-2.795,-0.438
0.74,-1.122,0.31,5.74,0.508
4.989,5.265,0.308,0.965,-4.412
-1.913,10.461,6.305,0.227,5.272
-3.864,-0.938,0.842,-0.501,0.926
4.939,0.058,1.156,44.878,-0.607
-0.375,4.726,0.892,0.705,-0.383
-0.77,3.031,1.156,-0.821,-1.498
-0.642,-1.656,0.935,1.302,-3.039
0.882,1.279,1.428,0.365,-5.724
0.348,-0.01,0.041,7.627,1.977
8.388,2.614,0.734,-0.89,-0.826
1.822,-220.33,2.121,-0.898,11.999
0.92,-7.521,-2.989,0.082,0.81
-0.546,-1.902,0.122,0.39,21.526
3.76,0.752,1.262,-0.119,1.162
-3.551,-0.695,8.546,1.32,1.492
-0.591,-3.262,1.119,-1.487,-4.088
-1.643,0.431,1.415,4.39,-19.166
0.171,-2.324,3.863,4.389,-1.45
0.987,2.593,1.382,2.068,0.61
0.081,-0.507,24.058,0.831,1.267
0.245,-2.025,0.305,0.289,0.094
0.297,-0.928,0.946,-2.324,-2.208
0.74,1.923,0.613,0.831,0.002
-0.104,0.676,1.238,1.405,8.336
-3.797,0.38,1.421,0.632,0.439
-5.381,7.039,-0.046,-0.981,0.721
4.859,0.464,1.042,1.95,1.191
-0.514,4.864,1.159,0.61,0.703
3.19,0.038,-1.615,0.08,-0.469
0.629,1.899,0.03,-1.124,0.235
0.562,12.431,0.446,0.272,-0.298
0.614,0.4,0.808,-0.49,-1.56
-1.255,-0.279,3.899,-1.099,0.388
-1.707,-0.657,-0.59,1.513,-1.187
-0.372,-4.491,0.217,0.683,2.328
14.522,0.187,3.286,2.222,5.65
-2.1,0.279,-0.817,0.802,1.011
-2.993,8.761,0.186,1.463,-0.7
2.454,-0.011,-0.859,0.567,0.07
-1.045,-0.295,2.078,0.331,-0.058
4.236,-2.096,-0.553,-0.614,-1.97
-0.641,-0.95,-1.146,1.256,0.832
-0.548,2.608,0.93,0.132,-31.919
60.044,0.93,1.01,3.927,-1.844
0.707,-32.905,0.515,-7.951,110.73
-0.693,-0.127,0.139,-2.18,17.004
-2.411,-0.153,-0.253,-1.963,-173.27
1.901,0.303,1.3,-2.396,0.838
0.455,13.816,0.336,-6.561,0.153
-4.049,-1.044,2.055,0.312,-0.587
0.91,1.774,-0.72,3.726,1.389
0.816,0.552,0.613,-0.265,-0.587
-0.385,1.915,1.001,0.896,0.145
-0.35,-7.322,0.921,-0.387,-0.14
-0.999,4.607,4.809,-2.295,0.149
1.328,1.687,0.025,-0.212,-1.021
0.622,-0.025,-0.584,0.027,-3.991
0.181,1.097,3.531,-0.131,1.069
4.072,0.535,-1.253,1.887,0.702
-0.607,1.247,0.211,-23.978,5.702
-0.112,-0.636,1.309,-0.868,2.214
2.16,0.047,0.13,-4.522,-0.137
-0.728,-0.364,-0.502,-0.7,1.398
2.727,0.951,-2.265,-0.349,-0.976
-2.187,-0.501,-1.59,0.026,-10.17
2.637,-0.258,-0.097,-0.011,0.949
0.748,-1.325,0.127,0.193,0.246
0.617,-1.496,1.713,-2.292,-0.808
0.931,-0.19,364.535,0.542,-0.806
-4.712,-3.326,-3.993,0.734,-0.289
-2.889,-5.345,-0.257,-0.321,0.909
-0.129,-69.715,-0.081,-0.559,0.17
