Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
72.30196987024901,69.667,-1.324,45.869,62.832
81.25081589768791,40.061,48.229,44.808,-8.301
71.7256868549502,47.049,18.901,44.857,79.439
76.69253982938983,142.143,30.914,35.497,1.664
62.413304896723616,102.452,79.407,58.942,87.611
78.28507015104051,52.271,52.682,22.298,79.23
72.53347504302141,160.65,96.152,26.44,61.692
54.87143519526571,124.777,0.99,95.08,86.097
52.818886463582224,126.047,85.616,55.074,101.458
56.68339748743935,110.219,77.847,123.492,-5.73
40.261271444040574,66.932,13.045,129.589,111.091
37.61745327226127,61.606,-1.024,120.813,63.373
65.49318996965653,161.805,28.114,84.802,32.628
81.75558375632072,148.722,59.335,36.951,19.031
80.83651547400142,153.759,80.455,58.599,-22.369
66.61810202835468,158.322,1.551,90.238,101.675
62.603766081349264,80.91,41.174,94.257,17.764
83.53166571145236,152.802,25.269,57.954,35.271
66.86849259138555,72.958,53.264,28.721,112.628
66.13583619016907,67.96,78.744,73.8,3.735
55.61336457190171,117.436,44.958,109.318,69.496
36.75351881125359,129.079,64.395,79.024,134.972
54.00286469283087,140.761,41.178,85.812,114.104
47.874394534077766,46.21,47.863,99.291,101.591
54.47526225116245,85.7,0.712,83.091,114.796
60.5626788899675,161.573,45.272,99.716,81.536
80.29735326127296,103.03,38.633,79.108,-19.926
77.59811160581751,117.491,5.374,33.929,50.617
47.17190402133262,62.897,60.125,101.057,131.173
67.34264953382078,170.565,57.823,79.951,12.86
50.26321507574643,162.042,70.754,96.108,75.558
87.98906141813086,61.358,55.359,24.995,126.527
53.688772083610814,134.074,85.971,61.409,95.854
71.42100593999825,102.481,25.753,24.016,75.162
60.385341104494884,164.18,31.349,76.167,7.065
65.0385179595767,72.515,18.284,121.892,3.985
78.97238648497819,128.206,53.856,23.973,41.264
64.3537767771949,174.18,-2.263,69.647,91.149
63.8522289462776,56.03,41.83,102.036,81.186
83.28098659999121,78.924,73.399,40.808,-19.283
49.08609892729908,70.359,27.164,96.193,130.713
49.46196937198978,111.909,80.003,84.371,129.279
50.55171599361062,140.629,39.65,131.508,77.933
59.105487167391544,103.423,78.056,69.576,69.377
67.6767114132596,101.442,35.061,41.966,100.1
62.31574905929419,140.291,66.653,98.191,82.894
84.45781095362345,37.883,12.09,21.94,-19.501
91.45874208523603,50.999,60.507,65.631,-8.886
49.97012022214662,154.152,42.178,94.485,70.035
60.10253719907013,81.357,78.808,118.373,98.633
74.28371959799692,109.618,97.031,65.94,-3.149
56.61925849717747,83.754,55.802,99.549,92.933
60.814887122706445,105.49,72.975,109.45,83.04
49.331312392831315,174.517,80.273,65.529,89.639
66.1920398637473,86.03,88.468,119.413,39.76
41.97778841578313,152.934,66.432,122.562,121.862
